subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A347RDI3HZOUCY,15-2,15.0,2000.0,0.7291666666666666,0.10416666666666666,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A34HQHGLIW1FYS,15-2,15.0,2000.0,0.18750000000000003,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
A34IPEKX5WXJIN,15-2,15.0,2000.0,0.45265151515151514,0.17234848484848486,0.0890151515151515,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,
A34YNEN8UUI3CD,15-2,15.0,2000.0,0.14583333333333331,0.020833333333333332,0.08333333333333333,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.10416666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.10416666666666666,0.12499999999999999,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A35VI4SE31HD17,15-2,15.0,2000.0,0.41666666666666674,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A36S0DI86PL4J6,15-2,15.0,2000.0,0.45833333333333337,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.10416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A384KX8MUIJSTJ,15-2,15.0,2000.0,0.25,0.14583333333333331,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.10416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A38DHLB88V8DL8,15-2,15.0,2000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.10416666666666666,0.8124999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
A3AWQ3AACIPXM2,15-2,15.0,2000.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,
A3BA2WMGN6KHUU,15-2,15.0,2000.0,0.33333333333333337,0.125,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,
A3BN69Q9D7RQGR,15-2,15.0,2000.0,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.14583333333333331,,,,,,,,,,,,,,,,,,,,,,,,,
A3C25IBTLB60RQ,15-2,15.0,2000.0,0.4242424242424242,0.045454545454545456,0.09090909090909091,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.17045454545454547,,,,,,,,,,,,,,,,,,,,,,,,,
A3FOKP72T5I4FR,15-2,15.0,2000.0,0.20833333333333331,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,
A3HBB9JT9WVZS4,15-2,15.0,2000.0,0.0625,0.10416666666666666,0.10416666666666666,0.020833333333333332,0.0,0.041666666666666664,0.0625,0.041666666666666664,0.0,0.0,0.0,0.0625,0.020833333333333332,0.0625,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A3HOPYBWSR1TWR,15-2,15.0,2000.0,0.5113636363636364,0.17045454545454544,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3IBDJ12CRTQQN,15-2,15.0,2000.0,0.6155303030303031,0.17234848484848483,0.06439393939393939,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3IHTJXHWPQ2JR,15-2,15.0,2000.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.12499999999999999,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
A3MWLHSW9B9RHU,15-2,15.0,2000.0,0.6458333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3ORKXM3WG8QJ9,15-2,15.0,2000.0,0.7765151515151515,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3P52W1SBJUT5N,15-2,15.0,2000.0,0.1875,0.0,0.125,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.14583333333333331,0.14583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
A3U27ZHUGOPIAN,15-2,15.0,2000.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A3UA50A6GKNAMR,15-2,15.0,2000.0,0.37499999999999994,0.08333333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.14583333333333331,,,,,,,,,,,,,,,,,,,,,,,,,
A3UE8ANAIM7F15,15-2,15.0,2000.0,0.22916666666666666,0.14583333333333331,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0625,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A3UGB3B1S74HR9,15-2,15.0,2000.0,0.40340909090909094,0.2140151515151515,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UUW04QL49RSC,15-2,15.0,2000.0,0.7234848484848484,0.10606060606060605,0.043560606060606064,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A6HDSE80LQPR8,15-2,15.0,2000.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AAOOH6P4HHSCS,15-2,15.0,2000.0,0.5625,0.14583333333333331,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ADGJXUEMPLTMS,15-2,15.0,2000.0,0.29166666666666663,0.22916666666666666,0.08333333333333333,0.20833333333333331,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AEF1G6YE8RIB8,15-2,15.0,2000.0,0.3125,0.0625,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AERGHZBQFT309,15-2,15.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.14583333333333331,0.27083333333333337,0.12499999999999999,0.22916666666666666,0.125,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
AESZJEZTZEW01,15-2,15.0,2000.0,0.33333333333333337,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
AEX1I7K7OVHHC,15-2,15.0,2000.0,0.1111111111111111,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08838383838383838,0.35353535353535354,,,,,,,,,,,,,,,,,,,,,,,,,
AEXRVIK8SKB4V,15-2,15.0,2000.0,0.41666666666666663,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AF0W4ZBY7VXOU,15-2,15.0,2000.0,0.0625,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.10416666666666666,0.625,0.14583333333333331,,,,,,,,,,,,,,,,,,,,,,,,,
AFZGUWYLC0NG0,15-2,15.0,2000.0,0.1875,0.125,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.0,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.0625,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AGANKP4PUZ4NC,15-2,15.0,2000.0,0.25,0.22916666666666669,0.10416666666666666,0.0625,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,
AHY3YAYJLTW32,15-2,15.0,2000.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.10416666666666666,0.29166666666666663,0.47916666666666674,,,,,,,,,,,,,,,,,,,,,,,,,
AL9SYQEUTNJXT,15-2,15.0,2000.0,0.4166666666666667,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.10416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
ALDQRWYZ8KQ9A,15-2,15.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.10416666666666666,0.08333333333333333,0.08333333333333333,0.625,,,,,,,,,,,,,,,,,,,,,,,,,
AM65LGXJBTJ0I,15-2,15.0,2000.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.0625,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,
AOIR8V07FYMH5,15-2,15.0,2000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.14583333333333331,0.7291666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AR0VJ5XRG16UJ,15-2,15.0,2000.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.125,0.20833333333333331,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
AU5UJIZ3TLI5M,15-2,15.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.14583333333333331,0.22916666666666669,0.43750000000000006,,,,,,,,,,,,,,,,,,,,,,,,,
AW2UVK63OLFW,15-2,15.0,2000.0,0.20833333333333331,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.0,0.020833333333333332,0.0625,0.3541666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AW5O1RK3W60FC,15-2,15.0,2000.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.0,0.16666666666666666,0.20833333333333334,0.14583333333333331,0.22916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AWRY5SC68T0DC,15-2,15.0,2000.0,0.5625,0.12499999999999999,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AWTCGY2CL1T68,15-2,15.0,2000.0,0.5909090909090909,0.0625,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AXSBX0MCQNG3A,15-2,15.0,2000.0,0.47916666666666663,0.10416666666666666,0.08333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,30-1,30.0,1000.0,0.10416666666666666,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.0,0.12499999999999999,0.14583333333333331,0.25,0.20833333333333334,,,,,,,,,,
A15V9BXNJXZXZX,30-1,30.0,1000.0,0.10416666666666666,0.06439393939393939,0.043560606060606064,0.041666666666666664,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.043560606060606064,0.041666666666666664,0.0625,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.10984848484848483,0.10416666666666666,0.14962121212121213,,,,,,,,,,
A16335MOISDG1F,30-1,30.0,1000.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.125,0.14583333333333331,0.37500000000000006,0.12499999999999999,0.020833333333333332,,,,,,,,,,
A17FJLW818UEQU,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.13888888888888887,0.2222222222222222,0.3611111111111111,,,,,,,,,,
A186PT9ZLO5EJD,30-1,30.0,1000.0,0.625,0.16666666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A1AS1H21O9896X,30-1,30.0,1000.0,0.14583333333333334,0.125,0.12499999999999999,0.041666666666666664,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.0,0.0625,0.0625,,,,,,,,,,
A1AYTKAQT201ZV,30-1,30.0,1000.0,0.37500000000000006,0.08333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,,,,,,,,,,
A1EII5EWOTBDK9,30-1,30.0,1000.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666666,0.3333333333333333,0.27083333333333337,,,,,,,,,,
A1F9KLZGHE9DTA,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0625,0.08333333333333333,0.20833333333333331,0.3333333333333333,0.27083333333333337,,,,,,,,,,
A1IGKJ200N82S9,30-1,30.0,1000.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0625,0.020833333333333332,0.0625,0.10416666666666666,0.10416666666666666,0.22916666666666669,0.1875,,,,,,,,,,
A1KGUJMWDCPSYG,30-1,30.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0625,0.20833333333333331,0.20833333333333331,,,,,,,,,,
A1M1E62KXCDNL0,30-1,30.0,1000.0,0.041666666666666664,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.0,0.125,0.3541666666666667,,,,,,,,,,
A1MG8KNVSVZ365,30-1,30.0,1000.0,0.33333333333333337,0.14583333333333331,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,,,,,,,,,,
A1MKEILXWWLBW2,30-1,30.0,1000.0,0.22916666666666669,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.14583333333333331,0.5208333333333334,,,,,,,,,,
A1O67YS3DU0ZHX,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.020833333333333332,0.22916666666666666,0.29166666666666663,0.375,0.0,,,,,,,,,,
A1Q0G8JA5EZ8EI,30-1,30.0,1000.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.08333333333333333,0.25,0.3333333333333333,,,,,,,,,,
A1SLJKNSNHOJRN,30-1,30.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.20833333333333331,0.3125,0.3541666666666667,,,,,,,,,,
A1T2P6E67251U5,30-1,30.0,1000.0,0.6875,0.12499999999999999,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A1U4WS9KJMADV,30-1,30.0,1000.0,0.041666666666666664,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.14583333333333334,0.22916666666666666,0.3333333333333333,,,,,,,,,,
A1X4T3QSIE8YYX,30-1,30.0,1000.0,0.625,0.20833333333333331,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A225J5T6WHO2MG,30-1,30.0,1000.0,0.5208333333333334,0.22916666666666666,0.0625,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,,,,,,,,,,
A23KDD6OPM4NJ0,30-1,30.0,1000.0,0.22916666666666666,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A25Y3D2Y2DR8WM,30-1,30.0,1000.0,0.4375,0.14583333333333331,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.14583333333333331,,,,,,,,,,
A26XKTGGGYBI4J,30-1,30.0,1000.0,0.41666666666666663,0.22916666666666666,0.0625,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A28OD52SMLYQ16,30-1,30.0,1000.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0625,0.14583333333333331,0.125,0.18749999999999997,0.20833333333333331,,,,,,,,,,
A28TA25NJGLL3Y,30-1,30.0,1000.0,0.2556818181818182,0.16856060606060605,0.17045454545454547,0.022727272727272728,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,,,,,,,,,,
A28ZPY6D5AS7GZ,30-1,30.0,1000.0,0.25000000000000006,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.1111111111111111,0.3333333333333333,,,,,,,,,,
A2ASRB2MTHDHPD,30-1,30.0,1000.0,0.6250000000000001,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2BUHMLNE3LUU0,30-1,30.0,1000.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.10416666666666666,0.125,,,,,,,,,,
A2E2SLXF4KQ3S1,30-1,30.0,1000.0,0.5625,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2FJIZUHR6E4EZ,30-1,30.0,1000.0,0.43750000000000006,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.125,,,,,,,,,,
A2G2T6EMXAOKMS,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.19444444444444442,0.3333333333333333,0.19444444444444442,0.13888888888888887,0.027777777777777776,,,,,,,,,,
A2GRA6N98ZPIQ1,30-1,30.0,1000.0,0.625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2IKLJWU2OJ1YX,30-1,30.0,1000.0,0.25,0.16666666666666666,0.041666666666666664,0.14583333333333331,0.0625,0.0625,0.041666666666666664,0.0,0.0625,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2K5AXCSY703CU,30-1,30.0,1000.0,0.16666666666666666,0.13888888888888887,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.2222222222222222,,,,,,,,,,
